student_id,gender,age,parent_education,family_income_band,travel_time_mins,study_hours_per_week,attendance_rate,past_failures,tutoring,internet_access,sleep_hours,screen_time_hours,extracurricular_hours,discipline_incidents,late_submissions,participation_score,quiz_avg,assignment_avg,midterm_score,behavior_label,final_score,performance_label
2230,F,19,bachelor,middle,21,25.2,0.784,0,1,1,7.14,4.2,2.39,0,1,81.7,68.9,60.1,65.7,Engaged,79.0,High
2231,M,19,bachelor,low,24,17.0,0.774,0,0,1,7.27,7.66,0.0,0,2,42.2,74.0,100.0,50.0,Neutral,72.5,Medium
2232,F,20,bachelor,low,36,8.3,0.55,2,0,1,5.55,1.57,4.6,0,1,69.4,64.0,52.6,45.5,At-Risk,49.7,Low
2233,M,18,master,middle,15,6.9,0.775,0,1,0,6.72,5.92,4.11,1,3,76.6,81.1,67.4,79.1,Neutral,73.7,Medium
2234,F,17,high_school,middle,2,0.0,0.843,0,0,1,8.2,3.97,3.4,0,4,76.2,42.1,29.4,53.3,Neutral,36.6,Low
2235,F,17,bachelor,middle,29,16.4,0.797,0,1,1,5.82,1.96,0.0,1,1,67.8,55.0,59.7,44.0,Engaged,49.4,Low
2236,F,16,high_school,middle,19,14.7,0.899,2,0,1,6.04,8.69,2.19,2,0,61.9,40.8,61.4,67.9,At-Risk,54.9,Medium
2237,M,21,none,high,4,6.7,0.999,0,1,1,5.84,8.97,3.99,1,1,56.8,64.5,73.3,61.2,Engaged,65.1,Medium
2238,M,17,high_school,low,30,1.4,0.912,0,0,1,7.08,3.78,2.96,0,0,46.7,70.8,62.9,60.6,At-Risk,65.7,Medium
2239,M,17,master,middle,43,3.1,0.963,0,1,1,8.58,5.09,2.61,0,1,54.7,86.2,43.7,68.9,Neutral,66.7,Medium
2240,F,22,bachelor,middle,0,12.7,0.971,1,0,1,7.56,3.26,3.99,0,3,50.6,40.8,57.4,57.3,At-Risk,49.5,Low
2241,M,19,high_school,low,37,9.5,0.758,0,1,1,4.29,3.58,2.48,0,1,48.1,68.7,64.7,76.9,At-Risk,61.7,Medium
2242,M,19,bachelor,high,0,14.1,0.904,2,0,1,7.68,1.94,4.61,1,1,92.1,87.9,52.1,31.4,Engaged,32.5,Low
2243,M,16,master,middle,16,10.5,0.96,0,0,0,6.37,1.64,2.52,0,1,39.2,44.0,54.4,84.8,Neutral,69.1,Medium
2244,M,17,master,high,50,15.8,0.816,0,1,1,7.51,7.89,2.36,2,1,81.9,39.7,84.1,41.7,At-Risk,66.4,Medium
2245,M,20,bachelor,middle,17,12.2,0.781,0,0,1,6.72,4.12,3.98,1,1,46.5,35.5,58.0,27.3,Neutral,27.6,Low
2246,M,18,high_school,middle,23,15.0,0.913,2,0,1,5.87,4.3,1.4,0,2,49.7,73.2,75.0,44.2,At-Risk,62.4,Medium
2247,M,16,bachelor,low,33,0.0,0.712,0,0,1,6.81,2.58,0.01,2,0,49.4,48.9,65.2,53.0,At-Risk,57.0,Medium
2248,F,21,master,high,0,2.6,0.751,0,1,1,6.37,4.58,2.21,0,0,48.3,70.6,48.3,45.3,At-Risk,50.7,Medium
2249,M,18,master,middle,23,7.8,0.793,0,1,1,7.27,1.19,3.38,0,3,78.8,58.1,62.7,40.7,Engaged,62.0,Medium
2250,M,20,master,low,23,16.5,0.905,0,0,1,5.84,2.65,4.05,0,0,73.8,94.4,72.7,80.2,Engaged,89.0,High
2251,F,17,bachelor,low,50,21.3,0.882,0,1,1,5.55,1.8,4.06,0,3,61.5,76.2,95.8,42.6,Engaged,80.5,High
2252,F,19,high_school,middle,3,9.0,0.963,0,1,1,7.78,6.79,2.06,0,2,100.0,47.5,55.6,14.8,Engaged,56.9,Medium
2253,M,21,bachelor,low,16,6.3,0.768,0,0,1,8.23,0.9,1.86,0,0,64.7,56.6,66.6,53.0,Engaged,67.0,Medium
2254,F,22,high_school,middle,8,0.0,0.762,0,0,1,7.6,1.84,1.02,0,2,65.9,76.2,82.5,100.0,At-Risk,78.6,High
2255,F,16,none,middle,6,15.2,0.912,0,0,0,6.12,0.1,2.7,0,1,54.7,42.8,88.2,38.7,Engaged,61.4,Medium
2256,F,20,bachelor,low,39,6.7,0.78,0,0,1,6.01,2.42,0.0,0,1,52.9,83.3,57.6,42.0,At-Risk,62.7,Medium
2257,F,22,bachelor,middle,22,27.8,0.8,1,0,1,6.08,3.28,2.25,0,1,57.0,57.5,65.5,51.9,Engaged,66.5,Medium
2258,F,20,master,low,14,5.6,0.674,0,0,1,7.97,6.16,7.9,0,2,77.8,76.6,85.8,90.9,At-Risk,79.7,High
2259,M,16,bachelor,high,14,22.6,0.889,0,1,1,5.91,3.76,0.0,0,0,73.6,58.5,76.2,52.8,Engaged,65.2,Medium
2260,M,16,master,high,14,14.5,1.0,0,0,1,7.96,3.38,2.51,0,1,84.4,52.6,84.5,39.5,Engaged,53.7,Medium
2261,F,16,bachelor,low,15,3.8,0.757,0,0,1,7.66,4.8,2.96,1,0,54.2,49.6,86.7,67.3,Neutral,74.5,Medium
2262,Other,15,bachelor,middle,3,11.4,0.962,0,0,1,8.39,3.31,3.21,1,1,73.8,93.2,76.9,65.8,Neutral,78.6,High
2263,M,21,none,middle,18,14.6,0.854,0,0,1,8.18,9.02,0.27,0,2,69.6,56.7,70.3,69.7,Engaged,61.0,Medium
2264,M,22,bachelor,high,17,8.6,0.683,2,1,1,7.55,3.02,3.23,0,1,71.5,100.0,57.3,38.8,At-Risk,65.1,Medium
2265,F,19,high_school,middle,11,15.0,0.771,0,0,1,5.14,5.03,1.13,0,1,52.0,64.7,64.1,48.7,Neutral,57.9,Medium
2266,M,19,none,middle,24,14.9,0.764,0,1,0,7.63,5.85,0.0,0,3,49.4,46.7,65.2,82.5,Neutral,58.9,Medium
2267,F,21,high_school,high,26,13.6,0.828,0,0,1,7.04,2.96,4.1,0,1,73.1,33.5,87.2,68.2,Neutral,74.6,Medium
2268,F,18,master,low,14,9.9,0.902,0,0,1,6.45,4.53,3.53,0,0,78.1,84.2,70.8,76.2,Engaged,65.3,Medium
2269,F,18,bachelor,middle,20,3.0,1.0,0,0,1,8.53,3.2,0.27,1,2,55.7,58.5,71.0,58.9,At-Risk,64.8,Medium
2270,F,19,master,low,54,9.5,0.717,1,0,1,6.72,4.75,1.11,0,1,74.1,76.8,52.1,81.1,Neutral,64.8,Medium
2271,F,17,phd,middle,54,11.1,0.812,1,0,1,6.26,4.4,1.04,0,2,83.0,100.0,87.3,65.9,At-Risk,69.1,Medium
2272,F,15,master,middle,6,0.0,0.77,0,0,1,8.25,3.92,0.0,0,1,59.6,74.0,55.7,49.5,At-Risk,61.5,Medium
2273,F,19,high_school,high,8,11.0,0.733,0,0,1,6.41,1.89,3.72,1,1,43.4,68.1,63.4,74.9,Engaged,62.7,Medium
2274,F,21,master,middle,6,9.4,0.87,0,0,1,6.2,7.93,3.8,0,3,45.3,84.1,89.0,42.5,At-Risk,80.7,High
2275,F,15,master,low,38,2.2,0.86,0,0,1,5.55,5.37,1.53,0,3,54.9,76.5,82.2,90.9,At-Risk,86.8,High
2276,M,16,master,middle,16,8.0,0.679,0,0,1,5.92,1.02,2.14,0,0,58.3,39.3,54.4,80.2,At-Risk,61.0,Medium
2277,F,17,high_school,middle,26,8.1,0.862,1,0,0,6.02,3.36,2.43,1,1,64.5,86.0,50.7,54.1,At-Risk,44.4,Low
2278,M,21,high_school,middle,52,21.6,0.739,0,0,1,7.65,1.06,2.69,0,3,64.8,61.2,64.7,56.3,Engaged,55.9,Medium
2279,F,19,master,middle,22,11.3,0.861,0,1,1,5.68,5.72,0.0,0,0,60.9,89.7,58.8,62.6,Engaged,69.6,Medium
2280,F,19,high_school,low,33,16.2,0.987,0,1,1,4.67,4.16,3.18,0,2,75.2,71.1,44.5,56.5,Engaged,68.4,Medium
2281,M,20,high_school,middle,30,9.3,0.906,0,0,1,7.26,4.21,0.0,0,0,53.6,83.4,55.9,86.4,Neutral,76.5,High
2282,M,17,bachelor,low,13,0.0,0.878,2,0,1,6.14,2.52,3.56,0,1,84.0,58.0,24.0,49.2,Neutral,42.3,Low
2283,M,20,high_school,low,38,14.0,0.807,1,0,1,6.88,3.57,0.07,0,1,79.1,34.7,82.5,29.9,At-Risk,57.2,Medium
2284,F,15,none,high,9,6.1,0.867,1,0,1,8.44,5.77,0.0,0,0,78.0,72.1,81.5,54.8,Neutral,78.9,High
2285,M,15,phd,middle,42,8.0,0.916,1,1,1,6.99,6.31,2.14,1,2,55.1,79.6,90.6,75.1,Engaged,89.4,High
2286,M,21,master,low,13,3.7,0.906,0,1,1,8.71,5.89,2.1,1,1,63.3,52.0,73.7,80.3,At-Risk,76.0,High
2287,F,20,master,low,15,10.4,0.85,0,0,1,6.82,1.1,2.41,0,1,75.8,58.3,60.8,62.3,Engaged,60.4,Medium
2288,F,16,high_school,high,6,16.4,0.882,0,0,1,8.11,3.83,0.41,1,1,62.0,22.1,84.4,47.3,Neutral,58.5,Medium
2289,M,18,high_school,low,8,15.6,0.728,0,0,0,6.24,4.71,2.61,0,2,54.5,59.2,56.8,59.1,Neutral,57.5,Medium
2290,M,15,high_school,low,16,19.5,0.787,0,0,1,7.03,2.73,2.79,0,2,53.9,39.5,46.8,46.9,Neutral,50.9,Medium
2291,F,20,bachelor,low,0,20.4,0.931,0,0,0,5.78,0.88,4.53,0,2,54.6,71.3,65.6,13.9,Engaged,48.9,Low
2292,F,21,none,low,19,0.0,0.944,1,0,1,5.92,1.63,2.57,0,1,47.6,68.0,74.6,43.0,At-Risk,67.4,Medium
2293,F,17,bachelor,low,14,2.8,0.869,0,0,1,6.63,7.2,1.0,0,2,100.0,62.3,55.0,70.2,Neutral,62.9,Medium
2294,M,17,phd,high,34,0.0,1.0,1,0,1,5.31,1.82,0.0,0,1,35.7,85.8,51.2,54.6,At-Risk,64.6,Medium
2295,M,16,bachelor,low,28,13.8,0.911,2,0,1,7.09,4.3,0.0,0,0,50.3,66.3,61.3,53.8,Neutral,51.1,Medium
2296,M,18,high_school,middle,11,5.8,0.837,2,0,1,6.54,3.89,2.85,0,1,73.9,65.5,74.6,82.1,At-Risk,67.8,Medium
2297,F,17,high_school,middle,15,7.1,0.738,0,0,1,7.18,3.89,3.79,0,1,54.8,67.8,65.7,40.7,At-Risk,61.2,Medium
2298,M,16,none,middle,18,8.7,1.0,0,0,1,5.32,3.56,0.42,1,1,59.7,51.5,100.0,42.7,Engaged,67.4,Medium
2299,M,18,high_school,middle,44,12.3,0.937,0,0,1,7.74,5.78,2.71,0,1,70.9,79.8,65.8,66.6,Engaged,57.2,Medium
2300,F,21,bachelor,middle,10,1.1,1.0,0,0,0,8.94,4.27,1.85,0,2,80.5,45.5,80.0,45.8,At-Risk,53.7,Medium
2301,F,21,high_school,middle,11,2.4,1.0,0,1,0,8.68,2.95,3.64,1,2,60.9,69.6,44.8,45.7,Engaged,58.6,Medium
2302,F,17,bachelor,middle,5,10.0,0.731,1,0,1,9.18,4.3,3.93,2,0,78.8,83.9,77.4,91.0,Neutral,86.8,High
2303,M,22,master,middle,0,17.2,0.732,0,0,1,6.95,1.64,0.0,1,0,39.5,43.5,60.6,38.6,At-Risk,48.4,Low
2304,F,16,high_school,middle,27,9.8,0.574,0,0,1,6.48,5.15,4.26,0,1,55.9,37.8,67.9,45.4,At-Risk,48.6,Low
2305,M,22,none,middle,25,5.3,0.952,2,0,0,7.49,2.84,2.7,2,1,72.4,43.2,95.0,68.8,At-Risk,72.1,Medium
2306,M,17,none,low,41,0.0,0.926,0,0,1,6.61,2.95,1.14,1,0,94.6,94.7,62.0,59.0,Engaged,71.2,Medium
2307,F,19,high_school,middle,38,15.7,0.87,2,1,1,4.81,5.23,1.19,2,3,50.5,51.0,47.1,32.5,At-Risk,44.7,Low
2308,M,16,bachelor,middle,58,5.6,0.737,0,1,1,7.88,3.39,2.26,0,1,47.9,40.4,49.6,95.7,Engaged,63.8,Medium
2309,F,21,master,low,21,3.1,0.851,0,0,0,6.62,3.5,1.19,0,2,70.1,68.6,70.8,44.1,Engaged,59.2,Medium
2310,F,17,master,high,18,0.0,0.878,0,0,1,5.14,6.54,0.33,1,1,65.8,13.0,69.9,55.1,At-Risk,55.8,Medium
2311,Other,21,bachelor,low,2,1.4,0.938,0,1,1,6.29,2.25,0.78,1,0,54.2,44.8,69.2,68.7,Engaged,71.2,Medium
2312,M,15,high_school,low,32,4.2,0.887,0,0,1,6.65,5.2,0.12,0,0,46.7,87.5,47.4,100.0,Neutral,75.4,High
2313,M,19,high_school,high,24,8.6,0.926,1,0,1,6.91,6.1,4.89,0,2,57.3,44.8,100.0,51.8,Neutral,59.8,Medium
2314,M,16,high_school,low,32,2.7,0.848,2,1,1,6.93,6.53,2.31,0,0,72.8,57.3,91.4,41.6,Neutral,55.3,Medium
2315,M,22,high_school,middle,5,11.1,0.978,0,0,1,8.54,8.55,6.71,0,0,60.0,67.3,70.1,70.0,Engaged,62.9,Medium
2316,M,18,master,middle,27,8.5,0.923,0,0,1,5.35,2.92,2.94,0,3,82.6,67.3,43.7,100.0,Neutral,64.6,Medium
2317,M,20,bachelor,high,25,23.3,0.741,0,0,1,6.72,2.46,3.38,1,3,63.0,52.4,93.4,62.7,Engaged,69.7,Medium
2318,F,22,high_school,middle,24,0.0,0.999,0,0,1,5.85,5.83,0.08,0,3,74.0,71.8,86.2,54.3,Neutral,61.4,Medium
2319,F,19,high_school,middle,12,11.0,0.983,0,1,0,8.41,6.08,1.76,0,3,69.2,88.0,69.6,67.8,Engaged,66.9,Medium
2320,F,15,high_school,middle,40,11.0,0.907,0,0,1,6.23,2.62,2.35,0,1,58.9,42.9,87.2,18.5,Neutral,57.1,Medium
2321,M,16,master,middle,53,3.8,0.888,0,0,1,6.49,5.17,0.93,0,3,77.5,53.3,60.1,47.7,At-Risk,64.0,Medium
2322,M,16,none,high,5,10.6,1.0,0,0,1,8.16,9.65,1.27,1,2,46.7,60.1,52.6,23.5,Engaged,53.8,Medium
2323,M,22,none,middle,33,14.6,0.697,0,0,1,8.49,4.41,3.04,0,2,56.7,74.6,70.5,52.8,At-Risk,53.1,Medium
2324,M,22,high_school,middle,0,10.6,0.984,1,0,1,8.67,6.05,3.08,0,1,58.8,62.6,43.2,49.7,Engaged,54.4,Medium
2325,M,18,master,high,32,18.3,0.812,0,0,1,4.93,7.35,0.0,0,2,70.7,59.7,50.2,7.2,Engaged,46.5,Low
2326,Other,22,bachelor,middle,0,0.0,0.97,0,0,1,7.48,9.21,2.77,0,0,74.5,34.1,76.7,63.6,Engaged,61.2,Medium
2327,M,16,bachelor,low,14,4.9,0.872,0,0,1,7.22,4.69,3.31,0,3,52.8,41.6,71.8,72.4,At-Risk,61.5,Medium
2328,M,20,high_school,low,2,18.9,0.736,0,1,1,6.84,6.71,1.02,0,2,50.7,65.5,45.9,56.1,At-Risk,59.6,Medium
2329,F,18,none,middle,19,15.5,0.81,1,0,1,6.98,2.62,0.82,1,0,66.2,52.8,61.5,29.4,Engaged,50.9,Medium
2330,F,16,master,low,35,13.2,0.962,0,1,1,8.44,4.25,3.08,0,2,41.9,55.8,46.6,85.3,Engaged,68.7,Medium
2331,F,17,high_school,middle,0,17.4,0.839,1,0,1,8.15,3.31,0.0,0,2,80.1,60.9,60.2,97.9,Neutral,73.9,Medium
2332,M,18,none,middle,17,0.0,0.798,0,0,1,7.98,0.43,2.2,1,0,61.6,100.0,58.4,68.0,At-Risk,73.9,Medium
2333,F,17,bachelor,middle,14,14.8,0.797,0,1,1,7.15,0.99,5.47,0,1,47.5,53.0,83.9,52.9,Neutral,64.7,Medium
2334,M,16,none,low,46,16.4,0.924,0,1,1,9.62,5.06,0.0,0,0,47.2,87.0,65.5,53.2,Engaged,70.2,Medium
2335,M,17,none,middle,28,6.0,1.0,0,0,0,6.42,5.1,3.85,0,2,69.7,85.6,64.1,68.7,Engaged,67.8,Medium
2336,F,16,master,middle,4,25.8,0.646,0,0,0,4.96,2.12,3.29,0,0,69.3,76.5,61.7,61.8,Neutral,63.0,Medium
2337,F,22,bachelor,low,15,11.2,1.0,0,1,0,6.58,7.31,0.0,0,4,53.5,46.7,40.5,68.7,At-Risk,58.8,Medium
2338,M,18,high_school,middle,45,0.0,0.88,0,0,0,6.97,1.98,3.24,0,2,63.3,64.5,66.4,69.0,Neutral,62.2,Medium
2339,F,15,high_school,middle,33,12.3,0.918,0,0,1,8.46,4.71,4.2,0,3,48.1,55.0,75.7,45.2,Neutral,66.4,Medium
2340,M,19,bachelor,middle,8,5.7,0.816,0,0,1,6.29,3.37,0.0,1,2,61.1,98.3,71.7,43.5,At-Risk,61.8,Medium
2341,M,22,none,middle,18,17.0,0.86,0,1,1,7.49,4.41,0.79,0,2,87.1,69.4,79.1,54.4,Engaged,72.2,Medium
2342,M,17,high_school,low,18,13.3,0.879,0,0,1,5.13,6.0,2.25,0,3,97.0,58.2,79.9,69.4,At-Risk,74.1,Medium
2343,F,21,bachelor,high,14,6.4,0.755,2,0,0,8.2,5.71,4.16,0,2,61.8,94.1,100.0,28.8,Neutral,70.4,Medium
2344,M,19,bachelor,middle,0,19.0,0.779,0,1,1,6.98,5.62,1.12,0,3,71.5,55.7,49.9,55.4,Neutral,44.7,Low
2345,F,20,phd,low,12,15.6,0.978,0,0,1,6.56,5.36,2.12,1,2,70.9,71.9,71.8,59.3,Engaged,68.3,Medium
2346,M,17,high_school,middle,43,5.0,0.705,0,1,1,9.46,1.65,0.87,0,1,39.2,74.6,73.5,50.3,At-Risk,64.1,Medium
2347,F,15,none,middle,16,9.1,0.904,0,0,1,8.18,6.47,2.25,0,2,47.8,68.3,62.9,88.1,Engaged,64.6,Medium
2348,F,17,bachelor,middle,20,13.1,0.823,0,0,1,5.65,2.08,4.29,0,2,30.3,60.1,57.9,84.6,Engaged,68.2,Medium
2349,M,22,bachelor,middle,24,7.8,0.764,0,0,1,6.77,3.99,2.41,0,3,71.7,77.1,76.0,68.3,At-Risk,63.5,Medium
2350,M,21,high_school,middle,55,8.0,1.0,3,0,0,10.0,3.5,1.49,1,3,94.2,50.7,74.4,95.4,Neutral,67.1,Medium
2351,M,21,bachelor,middle,22,10.2,0.765,1,0,0,9.27,4.9,2.13,1,1,81.0,82.0,51.2,77.6,At-Risk,73.4,Medium
2352,F,22,high_school,low,38,3.6,0.747,0,1,1,8.01,3.23,0.6,2,2,65.7,56.9,39.2,62.7,Neutral,54.6,Medium
2353,M,17,master,low,13,0.0,0.841,2,0,0,4.68,3.88,0.21,0,0,63.6,86.1,60.1,50.5,At-Risk,59.7,Medium
2354,F,17,master,high,18,11.4,0.783,0,0,1,8.5,7.44,4.61,1,1,59.7,80.8,57.2,52.1,Neutral,60.5,Medium
2355,M,22,high_school,middle,22,0.0,0.861,3,0,0,6.14,1.61,5.48,0,1,80.9,71.9,77.6,67.6,At-Risk,71.0,Medium
2356,F,19,master,middle,10,4.0,0.876,0,0,1,8.49,4.2,0.0,0,1,68.2,60.4,53.2,52.6,Neutral,55.4,Medium
2357,F,17,phd,low,19,0.0,0.883,3,0,1,6.03,1.97,3.36,0,2,65.9,81.8,65.2,29.7,At-Risk,48.7,Low
2358,F,17,high_school,middle,35,0.1,0.848,0,0,1,7.49,5.55,3.92,2,4,48.5,72.3,40.7,52.4,At-Risk,44.5,Low
2359,Other,22,high_school,low,10,12.6,0.79,0,0,1,6.13,2.75,0.0,0,3,74.0,4.1,43.2,80.6,Engaged,39.9,Low
2360,M,15,bachelor,low,22,8.7,0.924,2,0,1,6.46,4.28,1.26,1,1,62.8,47.3,55.7,8.5,At-Risk,41.3,Low
2361,F,15,none,low,33,8.4,0.849,0,0,1,7.65,1.55,1.05,0,2,71.0,65.0,64.0,88.1,Engaged,68.7,Medium
2362,M,20,high_school,middle,10,2.1,0.81,0,0,1,5.32,6.78,6.0,2,2,80.0,67.0,54.9,71.5,At-Risk,64.4,Medium
2363,M,15,high_school,middle,38,6.1,1.0,0,0,0,9.75,4.35,5.5,0,1,40.5,74.7,70.3,55.3,Engaged,72.7,Medium
2364,F,16,master,low,23,12.3,0.848,0,0,1,5.67,4.48,0.36,0,1,60.6,89.9,40.8,65.8,Engaged,58.2,Medium
2365,F,22,high_school,low,20,9.7,0.969,0,1,1,5.6,5.86,0.0,0,1,58.4,72.6,64.6,79.2,Engaged,71.4,Medium
2366,F,18,bachelor,middle,0,14.9,0.983,0,0,1,7.65,1.7,3.75,0,3,57.1,24.5,64.7,60.7,Engaged,57.3,Medium
2367,M,20,high_school,middle,16,15.8,0.989,0,0,1,8.45,2.97,3.29,0,1,48.2,65.6,44.8,79.0,Engaged,65.5,Medium
2368,M,18,high_school,middle,28,8.5,0.929,1,1,1,6.51,4.54,4.69,1,1,54.1,83.9,71.7,77.0,Neutral,75.7,High
2369,M,15,master,low,48,0.0,0.86,0,0,1,5.61,0.68,0.08,0,1,48.5,64.0,33.3,63.5,At-Risk,57.1,Medium
2370,F,16,none,middle,31,5.5,0.854,1,1,0,5.79,0.89,3.65,0,2,77.4,65.7,57.0,37.8,Neutral,60.8,Medium
2371,M,21,none,high,39,9.4,0.836,0,0,1,5.66,2.56,0.74,0,3,70.7,53.1,80.6,58.0,At-Risk,64.0,Medium
2372,M,15,high_school,middle,4,5.3,0.643,1,1,0,7.27,1.92,3.45,0,1,69.6,79.1,32.4,19.2,At-Risk,39.4,Low
2373,M,19,bachelor,low,20,3.7,0.932,1,1,1,6.82,3.51,2.13,0,1,36.1,55.6,78.7,68.9,Neutral,71.6,Medium
2374,M,17,high_school,middle,40,10.4,0.884,2,1,0,7.41,5.24,6.0,0,2,94.2,72.7,49.3,51.6,Engaged,50.9,Medium
2375,M,17,none,low,9,24.6,0.943,0,0,1,7.34,5.7,3.09,0,1,58.9,69.7,58.6,47.7,Engaged,61.5,Medium
2376,M,22,high_school,low,36,7.1,0.848,0,1,1,7.89,7.82,1.57,0,1,91.2,63.0,90.5,73.1,Engaged,79.8,High
2377,F,19,high_school,low,33,10.0,0.926,2,0,0,6.41,4.15,2.48,1,1,76.2,70.7,58.0,34.6,Engaged,45.5,Low
2378,F,19,none,high,26,2.1,0.722,0,0,1,6.01,4.51,2.0,0,0,61.5,65.6,93.8,62.2,At-Risk,72.7,Medium
2379,M,17,bachelor,middle,17,17.5,0.743,0,0,1,7.09,4.15,0.0,0,1,95.6,85.0,63.1,53.2,Engaged,63.8,Medium
2380,F,18,high_school,high,7,15.2,0.612,0,0,1,6.83,4.84,6.05,0,1,73.5,74.2,66.6,56.4,At-Risk,68.3,Medium
2381,F,20,high_school,middle,49,14.8,0.847,1,1,1,7.2,5.0,5.4,0,3,61.6,80.7,81.5,65.7,Neutral,69.1,Medium
2382,M,15,bachelor,middle,31,18.2,0.783,0,1,1,6.05,6.04,1.85,1,1,59.1,48.2,76.7,96.5,Neutral,71.6,Medium
2383,M,16,bachelor,low,27,7.4,0.77,0,0,1,7.67,6.04,3.6,0,3,80.5,47.1,70.5,68.0,Neutral,59.3,Medium
2384,M,19,high_school,middle,16,8.2,0.893,1,0,1,5.49,5.24,6.3,0,2,57.0,63.1,60.6,87.2,Neutral,71.0,Medium
2385,M,19,high_school,low,23,20.3,0.817,0,0,0,6.37,7.22,4.67,1,2,59.3,75.5,43.2,87.9,Neutral,69.7,Medium
2386,F,15,high_school,middle,24,13.8,0.717,0,0,1,8.25,4.25,1.59,0,3,56.0,71.6,44.0,75.4,At-Risk,61.7,Medium
2387,Other,21,master,low,28,0.0,1.0,0,1,1,5.54,2.98,2.02,0,0,53.7,48.5,89.0,23.1,Neutral,67.5,Medium
2388,M,19,high_school,middle,33,12.7,0.856,0,0,1,8.16,3.3,0.0,1,0,54.6,76.1,95.2,55.2,At-Risk,83.2,High
2389,F,16,high_school,middle,10,6.5,0.752,0,1,1,5.21,3.99,3.75,2,2,91.6,50.7,70.1,38.2,Neutral,55.7,Medium
2390,M,21,high_school,low,0,15.4,0.793,0,0,1,5.0,2.03,4.69,0,2,80.1,74.1,39.6,100.0,Engaged,63.5,Medium
2391,F,22,high_school,low,23,12.4,0.843,0,0,0,5.11,2.97,4.7,1,3,68.5,67.2,55.6,39.9,Engaged,52.0,Medium
2392,F,18,high_school,high,0,0.0,0.842,1,0,1,7.04,1.92,3.6,0,1,56.8,57.9,54.8,30.1,Engaged,39.4,Low
2393,M,17,none,low,17,11.6,0.99,1,0,1,7.78,4.89,2.9,0,3,56.7,52.4,59.1,4.6,Engaged,41.9,Low
2394,M,17,bachelor,low,14,11.3,0.852,1,1,1,8.45,4.91,0.2,0,2,59.5,64.4,53.8,39.3,Engaged,50.8,Medium
2395,F,19,bachelor,low,29,12.2,1.0,0,1,0,8.36,0.66,2.84,0,0,91.8,63.5,76.3,62.5,Engaged,75.0,High
2396,Other,15,bachelor,middle,52,13.5,0.817,0,1,1,7.94,2.89,0.94,1,3,69.4,43.2,72.0,81.7,Neutral,67.0,Medium
2397,M,18,bachelor,middle,0,19.0,0.903,1,1,1,5.9,7.85,3.25,0,3,76.2,72.8,93.3,38.6,Engaged,66.7,Medium
2398,M,15,high_school,low,56,12.5,0.962,0,0,1,5.89,5.46,0.67,0,2,68.0,82.8,61.8,83.4,Engaged,76.3,High
2399,M,15,master,middle,19,10.1,0.98,0,0,1,7.85,5.11,3.24,0,0,51.7,77.5,71.2,58.7,Engaged,71.0,Medium
2400,F,18,bachelor,middle,27,16.9,0.991,0,1,1,8.61,2.87,4.85,0,1,66.5,67.7,79.9,50.3,Engaged,68.1,Medium
2401,F,20,master,low,1,23.5,0.833,0,0,0,5.66,4.77,2.95,0,3,48.9,53.9,84.3,63.5,Neutral,60.8,Medium
2402,F,22,bachelor,high,37,15.5,0.859,0,1,1,8.45,4.17,2.86,2,3,82.9,64.3,48.2,88.4,Engaged,67.8,Medium
2403,F,15,high_school,high,23,11.2,0.612,0,0,1,4.6,2.61,4.03,0,1,53.8,59.6,74.5,61.0,Neutral,57.2,Medium
2404,F,16,high_school,low,21,12.6,0.84,0,1,1,7.37,3.21,5.74,0,1,56.4,64.2,70.3,37.8,Engaged,73.2,Medium
2405,F,18,high_school,low,0,11.5,0.969,0,0,1,6.78,3.26,1.99,0,3,77.2,78.9,72.8,68.5,Engaged,80.2,High
2406,M,19,none,low,23,10.1,0.95,0,1,0,6.65,1.22,3.24,3,3,54.5,60.1,69.0,68.2,At-Risk,56.0,Medium
2407,F,22,bachelor,low,35,23.0,0.851,0,0,1,6.94,1.55,5.22,0,2,61.7,28.9,95.4,56.2,Neutral,67.8,Medium
2408,M,20,none,middle,18,5.5,1.0,1,0,1,5.88,3.8,3.54,0,1,25.4,76.4,53.7,80.4,Neutral,75.3,High
2409,M,19,none,middle,40,16.9,0.822,1,1,0,7.44,2.5,0.0,0,1,60.2,69.1,52.8,14.2,Neutral,44.2,Low
2410,F,15,master,middle,39,9.2,0.788,2,0,1,6.97,3.6,0.77,0,0,73.9,64.7,54.9,67.1,Neutral,60.5,Medium
2411,F,15,bachelor,low,12,1.1,0.813,0,0,1,8.02,0.99,3.7,3,0,55.6,40.9,63.4,75.7,At-Risk,58.9,Medium
2412,F,16,bachelor,low,46,8.9,0.748,0,0,0,8.81,5.8,1.4,1,0,73.4,47.0,72.7,31.0,At-Risk,56.9,Medium
2413,M,20,high_school,high,23,6.7,0.922,0,0,1,7.05,8.36,5.08,0,5,64.8,49.1,60.7,30.3,Neutral,44.2,Low
2414,F,17,bachelor,high,23,13.5,0.889,0,0,1,5.92,6.25,5.92,0,2,81.3,51.5,84.1,80.0,Engaged,79.3,High
2415,F,16,master,low,23,10.5,0.921,0,0,1,5.53,6.46,1.02,0,1,54.0,53.2,67.9,83.5,Engaged,69.5,Medium
2416,M,20,bachelor,middle,23,3.9,0.819,1,0,0,8.94,5.45,0.13,0,2,61.4,40.7,66.5,87.2,At-Risk,61.4,Medium
